x,iter,t,algo,rmse_force,rmse_clustering,rmse_size,ref_force,ref_clustering,ref_size,flux_ref,flux_div
5,15,700,KMeans,2.693603509853079,0.1360710977665787,5.440588203494177,5.76,0.43530494342259046,20.0,288,1044
5,15,800,RND,4.105835617126512,0.20386097218766436,2.0,5.36,0.4420931290931291,20.0,268,980
5,15,800,MIRW,3.8007367706801274,0.20752625415875814,0.0,5.36,0.4420931290931291,20.0,268,970
5,15,800,FFD,3.9081005607734483,0.2880759400970223,10.770329614269007,5.36,0.4420931290931291,20.0,268,1260
5,15,800,KMeans,2.2638073627210877,0.1103207455727321,7.3484692283495345,5.36,0.4420931290931291,20.0,268,1105
5,15,900,RND,4.173635031093924,0.22748044721410768,2.0,5.48,0.4282320392026274,20.0,274,980
5,15,900,MIRW,3.9575244787619446,0.19893977564696852,0.0,5.48,0.4282320392026274,20.0,274,970
5,15,900,FFD,4.061385055222539,0.29412745384986627,14.028542333400146,5.48,0.4282320392026274,20.0,274,1462
5,15,900,KMeans,2.9614543633703647,0.13440199342762194,7.615773105863909,5.48,0.4282320392026274,20.0,274,1115
5,15,1000,RND,4.762167586982355,0.3247642809976383,2.0,5.86,0.44649213205095556,20.0,293,980
5,15,1000,MIRW,4.025071427937646,0.1797825653561045,0.0,5.86,0.44649213205095556,20.0,293,970
5,15,1000,FFD,4.329977283724423,0.2947136855890465,17.72004514666935,5.86,0.44649213205095556,20.0,293,1755
5,15,1000,KMeans,3.660679806585459,0.15034271707355734,9.939818911831342,5.86,0.44649213205095556,20.0,293,1217
5,15,1100,RND,5.117817112814964,0.23517664709916686,2.0,6.4,0.4562165631925694,20.0,320,980
5,15,1100,MIRW,4.657037685052591,0.2668480367228419,0.0,6.4,0.4562165631925694,20.0,320,970
5,15,1100,FFD,5.211952226728446,0.35369956521035384,32.59447805994138,6.4,0.4562165631925694,20.0,320,3626
5,15,1100,KMeans,4.3584492857731805,0.19596601982990802,9.838699100999074,6.4,0.4562165631925694,20.0,320,1212
5,15,1200,RND,5.9311440769010755,0.2228439973198566,2.0,7.24,0.44004855498818335,20.0,362,980
5,15,1200,MIRW,5.179884168589101,0.15154586231761227,0.0,7.24,0.44004855498818335,20.0,362,970
5,15,1200,FFD,5.803711836407468,0.34118330009523373,21.250882334623192,7.24,0.44004855498818335,20.0,362,2099
5,15,1200,KMeans,4.201459928491653,0.22502420414189572,10.13903348450926,7.24,0.44004855498818335,20.0,362,1227
5,15,1300,RND,7.21914061532003,0.20427539328071032,2.0,8.84,0.49128788847741606,20.0,442,980
5,15,1300,MIRW,6.50427551691962,0.1516250946253804,0.0,8.84,0.49128788847741606,20.0,442,970
5,15,1300,FFD,6.703066643194575,0.2520717846500938,20.12958022413781,8.84,0.49128788847741606,20.0,442,1983
5,15,1300,KMeans,3.9305670310861127,0.16496804353463862,6.418722614352485,8.84,0.49128788847741606,20.0,442,1073
5,15,1400,RND,7.972946954036752,0.1945547915654092,2.0,9.78,0.5417975109872404,20.0,489,980
5,15,1400,MIRW,7.312154265331113,0.11252203301514906,0.0,9.78,0.5417975109872404,20.0,489,970
5,15,1400,FFD,7.105086069171423,0.2648956504723951,13.236313686219438,9.78,0.5417975109872404,20.0,489,1408
5,15,1400,KMeans,5.761465625585565,0.2808043738557717,11.349008767288886,9.78,0.5417975109872404,20.0,489,1292
5,15,1500,RND,8.571939679452404,0.18829520378963277,2.0,10.7,0.5396075422864628,20.0,535,980
5,15,1500,MIRW,8.165537336881142,0.2174833921270874,0.0,10.7,0.5396075422864628,20.0,535,970
5,15,1500,FFD,7.922244309800686,0.3463060027020996,18.01110768387108,10.7,0.5396075422864628,20.0,535,1781
5,15,1500,KMeans,7.679069148624012,0.36070710721840227,16.69730517179344,10.7,0.5396075422864628,20.0,535,1667
5,15,1600,RND,8.074097244343271,0.25928048215938204,2.0,10.0,0.5189600838020207,20.0,500,980
5,15,1600,MIRW,7.526619427073485,0.16987258540695085,0.0,10.0,0.5189600838020207,20.0,500,970
5,15,1600,FFD,7.399089489402238,0.12002770831292554,13.490737563232042,10.0,0.5189600838020207,20.0,500,1425
5,15,1600,KMeans,6.068419064136036,0.249285050474731,15.427248620541512,10.0,0.5189600838020207,20.0,500,1565
5,15,1700,RND,7.821408687085445,0.18345649661811025,2.0,9.72,0.4769674181817943,20.0,486,980
5,15,1700,MIRW,7.323168713064039,0.17724724980932952,0.0,9.72,0.4769674181817943,20.0,486,970
5,15,1700,FFD,8.108912487405144,0.3711754343423714,27.44448942866309,9.72,0.4769674181817943,20.0,486,2853
5,15,1700,KMeans,5.57054345090667,0.24233112012852445,12.633289357883005,9.72,0.4769674181817943,20.0,486,1369
5,16,0,RND,6.997305744469763,0.24013492098292202,2.0,8.54,0.47772946676870487,20.0,427,980
5,16,0,MIRW,6.353266876182677,0.17470871566965426,0.0,8.54,0.47772946676870487,20.0,427,970
5,16,0,FFD,6.474728462795813,0.09211353469261212,14.142135623730951,8.54,0.47772946676870487,20.0,427,1470
5,16,0,KMeans,4.952994230415853,0.2441858422324947,11.242775458044157,8.54,0.47772946676870487,20.0,427,1286
5,16,100,RND,7.688538007860761,0.33720082324508344,2.0,9.38,0.5327855622862353,20.0,469,980
5,16,100,MIRW,6.7419878374259925,0.21799556712620424,0.0,9.38,0.5327855622862353,20.0,469,970
5,16,100,FFD,6.866155421033712,0.25164654563425337,14.268847185389575,9.38,0.5327855622862353,20.0,469,1479
5,16,100,KMeans,4.482844237718037,0.14710517491847358,8.294576541331088,9.38,0.5327855622862353,20.0,469,1142
5,16,200,RND,8.365834844446546,0.26959565451925127,2.0,10.12,0.5672777792345702,20.0,506,980
5,16,200,MIRW,7.704076842815106,0.18594628297449417,0.0,10.12,0.5672777792345702,20.0,506,970
5,16,200,FFD,7.19129317339162,0.2606776057432219,8.87693640846886,10.12,0.5672777792345702,20.0,506,1167
5,16,200,KMeans,4.372004498904882,0.13258441669181453,2.6076809620810595,10.12,0.5672777792345702,20.0,506,987
5,16,300,RND,8.205164424708709,0.22467665131677045,2.0,10.08,0.5372243121702335,20.0,504,980
5,16,300,MIRW,7.266828744369858,0.1169553554026616,0.0,10.08,0.5372243121702335,20.0,504,970
5,16,300,FFD,6.982490420666725,0.08640343815830624,11.489125293076057,10.08,0.5372243121702335,20.0,504,1300
5,16,300,KMeans,4.5956819710275845,0.13713550067047217,4.427188724235731,10.08,0.5372243121702335,20.0,504,1019
5,16,400,RND,7.35016433902251,0.3019259144586655,2.0,8.86,0.5695468730615789,20.0,443,980
5,16,400,MIRW,6.162564401286205,0.146088881924515,0.0,8.86,0.5695468730615789,20.0,443,970
5,16,400,FFD,6.470161837040709,0.282280353883034,17.041126723312633,8.86,0.5695468730615789,20.0,443,1696
5,16,400,KMeans,3.0903006550437557,0.1526382063932015,2.0,8.86,0.5695468730615789,20.0,443,980
5,16,500,RND,6.518906109278854,0.3133225559292263,2.0,7.84,0.5500435978709972,20.0,392,980
5,16,500,MIRW,6.01823894507355,0.28707518681116617,0.0,7.84,0.5500435978709972,20.0,392,970
5,16,500,FFD,6.207060655450142,0.35134636797567315,23.082460874005612,7.84,0.5500435978709972,20.0,392,2302
5,16,500,KMeans,2.59180249460809,0.1330110271639681,3.521363372331802,7.84,0.5500435978709972,20.0,392,1001
5,16,600,RND,5.539032975746186,0.239036320293494,2.0,6.82,0.4832363682069565,20.0,341,980
5,16,600,MIRW,5.035513876457894,0.2605340601380579,0.0,6.82,0.4832363682069565,20.0,341,970
5,16,600,FFD,4.82206264307035,0.2707420223239792,15.0996688705415,6.82,0.4832363682069565,20.0,341,1540
5,16,600,KMeans,2.2310726479314216,0.12416457661703892,4.33589667773576,6.82,0.4832363682069565,20.0,341,1017
5,16,700,RND,4.651053005863152,0.21339658081789395,2.0,5.76,0.43530494342259046,20.0,288,980
5,16,700,MIRW,4.341566537553006,0.2141009018239518,0.0,5.76,0.43530494342259046,20.0,288,970
5,16,700,FFD,4.778017946524884,0.3376299591514754,24.19917353960668,5.76,0.43530494342259046,20.0,288,2434
5,16,700,KMeans,2.693603509853079,0.1360710977665787,5.440588203494177,5.76,0.43530494342259046,20.0,288,1044
5,16,800,RND,4.105835617126512,0.20386097218766436,2.0,5.36,0.4420931290931291,20.0,268,980
5,16,800,MIRW,3.8007367706801274,0.20752625415875814,0.0,5.36,0.4420931290931291,20.0,268,970
5,16,800,FFD,3.82185285267134,0.30168206048026014,13.92838827718412,5.36,0.4420931290931291,20.0,268,1455
5,16,800,KMeans,2.2638073627210877,0.1103207455727321,7.3484692283495345,5.36,0.4420931290931291,20.0,268,1105
5,16,900,RND,4.173635031093924,0.22748044721410768,2.0,5.48,0.4282320392026274,20.0,274,980
5,16,900,MIRW,3.9575244787619446,0.19893977564696852,0.0,5.48,0.4282320392026274,20.0,274,970
5,16,900,FFD,4.220965369681847,0.2961422410324902,19.79898987322333,5.48,0.4282320392026274,20.0,274,1950
5,16,900,KMeans,2.9614543633703647,0.13440199342762194,7.615773105863909,5.48,0.4282320392026274,20.0,274,1115
5,16,1000,RND,4.762167586982355,0.3247642809976383,2.0,5.86,0.44649213205095556,20.0,293,980
5,16,1000,MIRW,4.025071427937646,0.1797825653561045,0.0,5.86,0.44649213205095556,20.0,293,970
5,16,1000,FFD,4.113962838375892,0.22841841004701605,14.696938456699069,5.86,0.44649213205095556,20.0,293,1510
5,16,1000,KMeans,3.660679806585459,0.15034271707355734,9.939818911831342,5.86,0.44649213205095556,20.0,293,1217
5,16,1100,RND,5.117817112814964,0.23517664709916686,2.0,6.4,0.4562165631925694,20.0,320,980
5,16,1100,MIRW,4.657037685052591,0.2668480367228419,0.0,6.4,0.4562165631925694,20.0,320,970
5,16,1100,FFD,5.123599858517846,0.4090733071275029,28.607691273501956,6.4,0.4562165631925694,20.0,320,3016
5,16,1100,KMeans,4.3584492857731805,0.19596601982990802,9.838699100999074,6.4,0.4562165631925694,20.0,320,1212
5,16,1200,RND,5.9311440769010755,0.2228439973198566,2.0,7.24,0.44004855498818335,20.0,362,980
5,16,1200,MIRW,5.179884168589101,0.15154586231761227,0.0,7.24,0.44004855498818335,20.0,362,970
5,16,1200,FFD,5.6546256983082035,0.29262834463427856,18.793615937333612,7.24,0.44004855498818335,20.0,362,1853
5,16,1200,KMeans,4.201459928491653,0.22502420414189572,10.13903348450926,7.24,0.44004855498818335,20.0,362,1227
5,16,1300,RND,7.21914061532003,0.20427539328071032,2.0,8.84,0.49128788847741606,20.0,442,980
5,16,1300,MIRW,6.50427551691962,0.1516250946253804,0.0,8.84,0.49128788847741606,20.0,442,970
5,16,1300,FFD,7.018361355176397,0.3199821200647812,20.94755355644186,8.84,0.49128788847741606,20.0,442,2067
5,16,1300,KMeans,3.9305670310861127,0.16496804353463862,6.418722614352485,8.84,0.49128788847741606,20.0,442,1073
5,16,1400,RND,7.972946954036752,0.1945547915654092,2.0,9.78,0.5417975109872404,20.0,489,980
5,16,1400,MIRW,7.312154265331113,0.11252203301514906,0.0,9.78,0.5417975109872404,20.0,489,970
5,16,1400,FFD,7.043650864336891,0.26153787764050274,12.992305415129373,9.78,0.5417975109872404,20.0,489,1392
5,16,1400,KMeans,5.761465625585565,0.2808043738557717,11.349008767288886,9.78,0.5417975109872404,20.0,489,1292
5,16,1500,RND,8.571939679452404,0.18829520378963277,2.0,10.7,0.5396075422864628,20.0,535,980
5,16,1500,MIRW,8.165537336881142,0.2174833921270874,0.0,10.7,0.5396075422864628,20.0,535,970
5,16,1500,FFD,7.372508282118742,0.0873594196680305,15.491933384829668,10.7,0.5396075422864628,20.0,535,1570
5,16,1500,KMeans,7.679069148624012,0.36070710721840227,16.69730517179344,10.7,0.5396075422864628,20.0,535,1667
5,16,1600,RND,8.074097244343271,0.25928048215938204,2.0,10.0,0.5189600838020207,20.0,500,980
5,16,1600,MIRW,7.526619427073485,0.16987258540695085,0.0,10.0,0.5189600838020207,20.0,500,970
5,16,1600,FFD,7.553444909443638,0.24523653378840812,15.949921629901509,10.0,0.5189600838020207,20.0,500,1606
5,16,1600,KMeans,6.068419064136036,0.249285050474731,15.427248620541512,10.0,0.5189600838020207,20.0,500,1565
5,16,1700,RND,7.821408687085445,0.18345649661811025,2.0,9.72,0.4769674181817943,20.0,486,980
5,16,1700,MIRW,7.323168713064039,0.17724724980932952,0.0,9.72,0.4769674181817943,20.0,486,970
5,16,1700,FFD,7.280345290414873,0.25805305982168053,14.683323874382122,9.72,0.4769674181817943,20.0,486,1509
5,16,1700,KMeans,5.57054345090667,0.24233112012852445,12.633289357883005,9.72,0.4769674181817943,20.0,486,1369
5,17,0,RND,6.997305744469763,0.24013492098292202,2.0,8.54,0.47772946676870487,20.0,427,980
5,17,0,MIRW,6.353266876182677,0.17470871566965426,0.0,8.54,0.47772946676870487,20.0,427,970
5,17,0,FFD,6.030412482072254,0.28732037073281125,15.086417732516887,8.54,0.47772946676870487,20.0,427,1539
5,17,0,KMeans,4.952994230415853,0.2441858422324947,11.242775458044157,8.54,0.47772946676870487,20.0,427,1286
5,17,100,RND,7.688538007860761,0.33720082324508344,2.0,9.38,0.5327855622862353,20.0,469,980
5,17,100,MIRW,6.7419878374259925,0.21799556712620424,0.0,9.38,0.5327855622862353,20.0,469,970
5,17,100,FFD,7.276426806045138,0.35450821241422914,14.184498581197715,9.38,0.5327855622862353,20.0,469,1473
5,17,100,KMeans,4.482844237718037,0.14710517491847358,8.294576541331088,9.38,0.5327855622862353,20.0,469,1142
5,17,200,RND,8.365834844446546,0.26959565451925127,2.0,10.12,0.5672777792345702,20.0,506,980
5,17,200,MIRW,7.704076842815106,0.18594628297449417,0.0,10.12,0.5672777792345702,20.0,506,970
5,17,200,FFD,7.230708299292994,0.283903271979078,13.92838827718412,10.12,0.5672777792345702,20.0,506,1455
5,17,200,KMeans,4.372004498904882,0.13258441669181453,2.6076809620810595,10.12,0.5672777792345702,20.0,506,987
5,17,300,RND,8.205164424708709,0.22467665131677045,2.0,10.08,0.5372243121702335,20.0,504,980
5,17,300,MIRW,7.266828744369858,0.1169553554026616,0.0,10.08,0.5372243121702335,20.0,504,970
5,17,300,FFD,7.494416696810695,0.24676264948595017,10.677078252031311,10.08,0.5372243121702335,20.0,504,1255
5,17,300,KMeans,4.5956819710275845,0.13713550067047217,4.427188724235731,10.08,0.5372243121702335,20.0,504,1019
5,17,400,RND,7.35016433902251,0.3019259144586655,2.0,8.86,0.5695468730615789,20.0,443,980
5,17,400,MIRW,6.162564401286205,0.146088881924515,0.0,8.86,0.5695468730615789,20.0,443,970
5,17,400,FFD,6.338891365272344,0.3015520837485072,22.0,8.86,0.5695468730615789,20.0,443,2180
5,17,400,KMeans,3.0903006550437557,0.1526382063932015,2.0,8.86,0.5695468730615789,20.0,443,980
5,17,500,RND,6.518906109278854,0.3133225559292263,2.0,7.84,0.5500435978709972,20.0,392,980
5,17,500,MIRW,6.01823894507355,0.28707518681116617,0.0,7.84,0.5500435978709972,20.0,392,970
5,17,500,FFD,6.102465438642148,0.3614902892856792,17.7426040929735,7.84,0.5500435978709972,20.0,392,1757
5,17,500,KMeans,2.59180249460809,0.1330110271639681,3.521363372331802,7.84,0.5500435978709972,20.0,392,1001
5,17,600,RND,5.539032975746186,0.239036320293494,2.0,6.82,0.4832363682069565,20.0,341,980
5,17,600,MIRW,5.035513876457894,0.2605340601380579,0.0,6.82,0.4832363682069565,20.0,341,970
5,17,600,FFD,5.2424988215538155,0.37934465940011397,18.920887928424502,6.82,0.4832363682069565,20.0,341,1865
5,17,600,KMeans,2.2310726479314216,0.12416457661703892,4.33589667773576,6.82,0.4832363682069565,20.0,341,1017
5,17,700,RND,4.651053005863152,0.21339658081789395,2.0,5.76,0.43530494342259046,20.0,288,980
5,17,700,MIRW,4.341566537553006,0.2141009018239518,0.0,5.76,0.43530494342259046,20.0,288,970
5,17,700,FFD,4.3894569573370426,0.303091920616933,13.62350909274112,5.76,0.43530494342259046,20.0,288,1434
5,17,700,KMeans,2.693603509853079,0.1360710977665787,5.440588203494177,5.76,0.43530494342259046,20.0,288,1044
5,17,800,RND,4.105835617126512,0.20386097218766436,2.0,5.36,0.4420931290931291,20.0,268,980
5,17,800,MIRW,3.8007367706801274,0.20752625415875814,0.0,5.36,0.4420931290931291,20.0,268,970
5,17,800,FFD,3.965114980162232,0.28462597681424623,14.913081505845799,5.36,0.4420931290931291,20.0,268,1526
5,17,800,KMeans,2.2638073627210877,0.1103207455727321,7.3484692283495345,5.36,0.4420931290931291,20.0,268,1105
5,17,900,RND,4.173635031093924,0.22748044721410768,2.0,5.48,0.4282320392026274,20.0,274,980
5,17,900,MIRW,3.9575244787619446,0.19893977564696852,0.0,5.48,0.4282320392026274,20.0,274,970
5,17,900,FFD,4.011256665623032,0.27535023612081017,15.362291495737216,5.48,0.4282320392026274,20.0,274,1560
5,17,900,KMeans,2.9614543633703647,0.13440199342762194,7.615773105863909,5.48,0.4282320392026274,20.0,274,1115
5,17,1000,RND,4.762167586982355,0.3247642809976383,2.0,5.86,0.44649213205095556,20.0,293,980
5,17,1000,MIRW,4.025071427937646,0.1797825653561045,0.0,5.86,0.44649213205095556,20.0,293,970
5,17,1000,FFD,4.567446485869931,0.28776683802990005,24.14125100321025,5.86,0.44649213205095556,20.0,293,2427
5,17,1000,KMeans,3.660679806585459,0.15034271707355734,9.939818911831342,5.86,0.44649213205095556,20.0,293,1217
5,17,1100,RND,5.117817112814964,0.23517664709916686,2.0,6.4,0.4562165631925694,20.0,320,980
5,17,1100,MIRW,4.657037685052591,0.2668480367228419,0.0,6.4,0.4562165631925694,20.0,320,970
5,17,1100,FFD,5.294355910054822,0.3769917086557917,31.824518849465736,6.4,0.4562165631925694,20.0,320,3502
5,17,1100,KMeans,4.3584492857731805,0.19596601982990802,9.838699100999074,6.4,0.4562165631925694,20.0,320,1212
5,17,1200,RND,5.9311440769010755,0.2228439973198566,2.0,7.24,0.44004855498818335,20.0,362,980
5,17,1200,MIRW,5.179884168589101,0.15154586231761227,0.0,7.24,0.44004855498818335,20.0,362,970
5,17,1200,FFD,5.2382917795751345,0.2292003504181854,23.765521244020714,7.24,0.44004855498818335,20.0,362,2382
5,17,1200,KMeans,4.201459928491653,0.22502420414189572,10.13903348450926,7.24,0.44004855498818335,20.0,362,1227
5,17,1300,RND,7.21914061532003,0.20427539328071032,2.0,8.84,0.49128788847741606,20.0,442,980
5,17,1300,MIRW,6.50427551691962,0.1516250946253804,0.0,8.84,0.49128788847741606,20.0,442,970
5,17,1300,FFD,6.6800097160003045,0.24098785215661814,17.81010948871455,8.84,0.49128788847741606,20.0,442,1763
5,17,1300,KMeans,3.9305670310861127,0.16496804353463862,6.418722614352485,8.84,0.49128788847741606,20.0,442,1073
5,17,1400,RND,7.972946954036752,0.1945547915654092,2.0,9.78,0.5417975109872404,20.0,489,980
5,17,1400,MIRW,7.312154265331113,0.11252203301514906,0.0,9.78,0.5417975109872404,20.0,489,970
5,17,1400,FFD,7.22377149166694,0.29732036177991866,10.13903348450926,9.78,0.5417975109872404,20.0,489,1227
5,17,1400,KMeans,5.761465625585565,0.2808043738557717,11.349008767288886,9.78,0.5417975109872404,20.0,489,1292
5,17,1500,RND,8.571939679452404,0.18829520378963277,2.0,10.7,0.5396075422864628,20.0,535,980
5,17,1500,MIRW,8.165537336881142,0.2174833921270874,0.0,10.7,0.5396075422864628,20.0,535,970
5,17,1500,FFD,6.926505007854954,0.12591715229113976,11.865917579353061,10.7,0.5396075422864628,20.0,535,1322
5,17,1500,KMeans,7.679069148624012,0.36070710721840227,16.69730517179344,10.7,0.5396075422864628,20.0,535,1667
5,17,1600,RND,8.074097244343271,0.25928048215938204,2.0,10.0,0.5189600838020207,20.0,500,980
5,17,1600,MIRW,7.526619427073485,0.16987258540695085,0.0,10.0,0.5189600838020207,20.0,500,970
5,17,1600,FFD,7.139186581485722,0.13498875683379397,12.759310326189265,10.0,0.5189600838020207,20.0,500,1377
5,17,1600,KMeans,6.068419064136036,0.249285050474731,15.427248620541512,10.0,0.5189600838020207,20.0,500,1565
5,17,1700,RND,7.821408687085445,0.18345649661811025,2.0,9.72,0.4769674181817943,20.0,486,980
5,17,1700,MIRW,7.323168713064039,0.17724724980932952,0.0,9.72,0.4769674181817943,20.0,486,970
5,17,1700,FFD,8.19971524444275,0.36973326446383487,30.2258167797001,9.72,0.4769674181817943,20.0,486,3254
5,17,1700,KMeans,5.57054345090667,0.24233112012852445,12.633289357883005,9.72,0.4769674181817943,20.0,486,1369
5,18,0,RND,6.997305744469763,0.24013492098292202,2.0,8.54,0.47772946676870487,20.0,427,980
5,18,0,MIRW,6.353266876182677,0.17470871566965426,0.0,8.54,0.47772946676870487,20.0,427,970
5,18,0,FFD,6.312339029023062,0.23943746971747037,15.824032355881986,8.54,0.47772946676870487,20.0,427,1596
5,18,0,KMeans,4.952994230415853,0.2441858422324947,11.242775458044157,8.54,0.47772946676870487,20.0,427,1286
5,18,100,RND,7.688538007860761,0.33720082324508344,2.0,9.38,0.5327855622862353,20.0,469,980
5,18,100,MIRW,6.7419878374259925,0.21799556712620424,0.0,9.38,0.5327855622862353,20.0,469,970
5,18,100,FFD,7.115628905013685,0.24843009647803382,19.266551326067674,9.38,0.5327855622862353,20.0,469,1898
5,18,100,KMeans,4.482844237718037,0.14710517491847358,8.294576541331088,9.38,0.5327855622862353,20.0,469,1142
5,18,200,RND,8.365834844446546,0.26959565451925127,2.0,10.12,0.5672777792345702,20.0,506,980
5,18,200,MIRW,7.704076842815106,0.18594628297449417,0.0,10.12,0.5672777792345702,20.0,506,970
5,18,200,FFD,7.841445115178056,0.3222095481536435,18.36300628982085,10.12,0.5672777792345702,20.0,506,1813
5,18,200,KMeans,4.372004498904882,0.13258441669181453,2.6076809620810595,10.12,0.5672777792345702,20.0,506,987
5,18,300,RND,8.205164424708709,0.22467665131677045,2.0,10.08,0.5372243121702335,20.0,504,980
5,18,300,MIRW,7.266828744369858,0.1169553554026616,0.0,10.08,0.5372243121702335,20.0,504,970
5,18,300,FFD,7.096796669167774,0.09215105173702519,8.532291603080617,10.08,0.5372243121702335,20.0,504,1152
5,18,300,KMeans,4.5956819710275845,0.13713550067047217,4.427188724235731,10.08,0.5372243121702335,20.0,504,1019
5,18,400,RND,7.35016433902251,0.3019259144586655,2.0,8.86,0.5695468730615789,20.0,443,980
5,18,400,MIRW,6.162564401286205,0.146088881924515,0.0,8.86,0.5695468730615789,20.0,443,970
5,18,400,FFD,6.814169411220997,0.38344760221947266,18.579558659989747,8.86,0.5695468730615789,20.0,443,1833
5,18,400,KMeans,3.0903006550437557,0.1526382063932015,2.0,8.86,0.5695468730615789,20.0,443,980
5,18,500,RND,6.518906109278854,0.3133225559292263,2.0,7.84,0.5500435978709972,20.0,392,980
5,18,500,MIRW,6.01823894507355,0.28707518681116617,0.0,7.84,0.5500435978709972,20.0,392,970
5,18,500,FFD,5.648031189011189,0.27956486046060225,20.32732151563506,7.84,0.5500435978709972,20.0,392,2003
5,18,500,KMeans,2.59180249460809,0.1330110271639681,3.521363372331802,7.84,0.5500435978709972,20.0,392,1001
5,18,600,RND,5.539032975746186,0.239036320293494,2.0,6.82,0.4832363682069565,20.0,341,980
5,18,600,MIRW,5.035513876457894,0.2605340601380579,0.0,6.82,0.4832363682069565,20.0,341,970
5,18,600,FFD,5.093324764444934,0.33028354658297404,17.84376641855637,6.82,0.4832363682069565,20.0,341,1766
5,18,600,KMeans,2.2310726479314216,0.12416457661703892,4.33589667773576,6.82,0.4832363682069565,20.0,341,1017
5,18,700,RND,4.651053005863152,0.21339658081789395,2.0,5.76,0.43530494342259046,20.0,288,980
5,18,700,MIRW,4.341566537553006,0.2141009018239518,0.0,5.76,0.43530494342259046,20.0,288,970
5,18,700,FFD,4.3132309065805075,0.26904760492698016,19.88969582472291,5.76,0.43530494342259046,20.0,288,1959
5,18,700,KMeans,2.693603509853079,0.1360710977665787,5.440588203494177,5.76,0.43530494342259046,20.0,288,1044
5,18,800,RND,4.105835617126512,0.20386097218766436,2.0,5.36,0.4420931290931291,20.0,268,980
5,18,800,MIRW,3.8007367706801274,0.20752625415875814,0.0,5.36,0.4420931290931291,20.0,268,970
5,18,800,FFD,4.017300130457211,0.2926057365458973,16.828547174370104,5.36,0.4420931290931291,20.0,268,1678
5,18,800,KMeans,2.2638073627210877,0.1103207455727321,7.3484692283495345,5.36,0.4420931290931291,20.0,268,1105
5,18,900,RND,4.173635031093924,0.22748044721410768,2.0,5.48,0.4282320392026274,20.0,274,980
5,18,900,MIRW,3.9575244787619446,0.19893977564696852,0.0,5.48,0.4282320392026274,20.0,274,970
5,18,900,FFD,4.030787278601882,0.2866766362635398,15.899685531481433,5.48,0.4282320392026274,20.0,274,1602
5,18,900,KMeans,2.9614543633703647,0.13440199342762194,7.615773105863909,5.48,0.4282320392026274,20.0,274,1115
5,18,1000,RND,4.762167586982355,0.3247642809976383,2.0,5.86,0.44649213205095556,20.0,293,980
5,18,1000,MIRW,4.025071427937646,0.1797825653561045,0.0,5.86,0.44649213205095556,20.0,293,970
5,18,1000,FFD,4.043464789691373,0.20988133707944598,14.886235252742717,5.86,0.44649213205095556,20.0,293,1524
5,18,1000,KMeans,3.660679806585459,0.15034271707355734,9.939818911831342,5.86,0.44649213205095556,20.0,293,1217
5,18,1100,RND,5.117817112814964,0.23517664709916686,2.0,6.4,0.4562165631925694,20.0,320,980
5,18,1100,MIRW,4.657037685052591,0.2668480367228419,0.0,6.4,0.4562165631925694,20.0,320,970
5,18,1100,FFD,4.881836572109668,0.31038174185839756,23.55419283269966,6.4,0.4562165631925694,20.0,320,2357
5,18,1100,KMeans,4.3584492857731805,0.19596601982990802,9.838699100999074,6.4,0.4562165631925694,20.0,320,1212
5,18,1200,RND,5.9311440769010755,0.2228439973198566,2.0,7.24,0.44004855498818335,20.0,362,980
5,18,1200,MIRW,5.179884168589101,0.15154586231761227,0.0,7.24,0.44004855498818335,20.0,362,970
5,18,1200,FFD,5.396930954763813,0.29077895387109054,18.76166303929372,7.24,0.44004855498818335,20.0,362,1850
5,18,1200,KMeans,4.201459928491653,0.22502420414189572,10.13903348450926,7.24,0.44004855498818335,20.0,362,1227
5,18,1300,RND,7.21914061532003,0.20427539328071032,2.0,8.84,0.49128788847741606,20.0,442,980
5,18,1300,MIRW,6.50427551691962,0.1516250946253804,0.0,8.84,0.49128788847741606,20.0,442,970
5,18,1300,FFD,6.896031748397251,0.3885483624405854,26.59323222175146,8.84,0.49128788847741606,20.0,442,2738
5,18,1300,KMeans,3.9305670310861127,0.16496804353463862,6.418722614352485,8.84,0.49128788847741606,20.0,442,1073
5,18,1400,RND,7.972946954036752,0.1945547915654092,2.0,9.78,0.5417975109872404,20.0,489,980
5,18,1400,MIRW,7.312154265331113,0.11252203301514906,0.0,9.78,0.5417975109872404,20.0,489,970
5,18,1400,FFD,6.640796219099196,0.04454119437223546,12.93058390019569,9.78,0.5417975109872404,20.0,489,1388
5,18,1400,KMeans,5.761465625585565,0.2808043738557717,11.349008767288886,9.78,0.5417975109872404,20.0,489,1292
5,18,1500,RND,8.571939679452404,0.18829520378963277,2.0,10.7,0.5396075422864628,20.0,535,980
5,18,1500,MIRW,8.165537336881142,0.2174833921270874,0.0,10.7,0.5396075422864628,20.0,535,970
5,18,1500,FFD,7.424098609888456,0.05075763351892037,16.161683080669537,10.7,0.5396075422864628,20.0,535,1623
5,18,1500,KMeans,7.679069148624012,0.36070710721840227,16.69730517179344,10.7,0.5396075422864628,20.0,535,1667
5,18,1600,RND,8.074097244343271,0.25928048215938204,2.0,10.0,0.5189600838020207,20.0,500,980
5,18,1600,MIRW,7.526619427073485,0.16987258540695085,0.0,10.0,0.5189600838020207,20.0,500,970
5,18,1600,FFD,7.49295020001145,0.3051818294873055,17.854971296532515,10.0,0.5189600838020207,20.0,500,1767
